leaguegoals,isamongtopscorers,yellows,isamongtopscorersinteam,jerseynumber,position,artificialkey,teamid,leaguegoalsprevmatch,injury,leagueappearances,istopscorer,leaguegoalsprevthreematches,playerid,form,reds
1,0,0,0,33,16,11165,114393,0,0,0,0,0,203575,3,0
1,0,0,0,24,18,11166,114393,0,0,0,0,0,73118,3,0
8,0,0,1,35,25,11167,114393,0,0,0,0,0,260941,3,0
2,0,0,0,6,28,11168,114393,0,0,0,0,1,245429,3,0
0,0,0,0,17,28,11169,114393,0,0,0,0,0,243922,3,0
2,0,0,0,4,28,11170,114393,0,0,0,0,0,231941,3,0
0,0,0,0,67,28,11171,114393,0,0,0,0,0,279740,3,0
0,0,0,0,31,28,11172,114393,0,0,0,0,0,72991,4,0
3,0,0,1,7,28,11173,114393,0,0,0,0,0,276067,3,0
0,0,0,0,88,28,11174,114393,0,0,0,0,0,210870,3,0
3,0,0,1,63,28,11175,114393,0,0,0,0,1,76839,3,0
0,0,0,0,12,28,11176,114393,0,0,0,0,0,248124,3,0
1,0,0,0,27,28,11177,114393,1,0,0,0,1,234928,4,0
0,0,0,0,9,28,11178,114393,0,0,0,0,0,235271,3,0
0,0,0,0,10,28,11179,114393,0,0,0,0,0,275807,3,0
0,0,0,0,45,29,11180,114393,0,0,0,0,0,275958,3,0
0,0,0,0,19,29,11181,114393,0,0,0,0,0,275954,3,0
1,0,0,0,1,0,11182,325,0,0,0,0,1,182494,3,0
2,0,0,0,7,3,11183,325,0,0,0,0,0,234171,3,0
3,0,0,0,6,4,11184,325,0,0,0,0,0,220793,4,0
3,0,0,0,42,6,11185,325,0,0,0,0,0,229905,3,0
0,0,0,0,17,7,11186,325,0,0,0,0,0,259754,3,0
4,0,0,0,34,9,11187,325,0,0,0,0,0,223959,3,0
1,0,0,0,99,11,11188,325,0,0,0,0,0,212811,3,0
7,0,0,1,11,12,11189,325,0,0,0,0,0,239892,3,0
12,0,0,1,53,28,11190,325,0,0,0,0,1,263205,3,0
2,0,0,0,20,18,11191,325,0,0,0,0,0,270571,3,0
26,1,0,1,45,25,11192,325,1,0,0,1,2,232293,4,0
5,0,0,0,10,28,11193,111592,1,0,0,0,1,175943,5,0
0,0,0,0,29,28,11194,325,0,0,0,0,0,212138,2,0
1,0,0,0,23,28,11195,325,0,0,0,0,1,207790,5,0
0,0,0,0,4,28,11196,325,0,0,0,0,0,252293,4,0
0,0,0,0,19,28,11197,325,0,0,0,0,0,211908,3,0
6,0,0,1,7,25,11198,1745,0,0,0,0,1,201153,3,0
0,0,0,0,18,28,11199,325,0,0,0,0,0,259675,4,0
9,0,0,1,21,29,11200,325,0,0,0,0,0,245762,3,0
0,0,0,0,26,29,11201,325,0,0,0,0,0,233841,3,0
0,0,0,0,24,29,11202,325,0,0,0,0,0,265195,3,0
0,0,0,0,8,29,11203,325,0,0,0,0,0,211748,3,0
0,0,0,0,30,29,11204,325,0,0,0,0,0,251873,3,0
0,0,0,0,90,29,11205,325,0,0,0,0,0,271368,3,0
4,0,0,0,9,28,11206,325,0,0,0,0,0,201399,3,0
0,0,0,0,83,29,11207,325,0,0,0,0,0,279881,3,0
0,0,0,0,5,29,11208,325,0,0,0,0,0,278168,3,0
0,0,0,0,67,29,11209,325,0,0,0,0,0,75892,3,0
0,0,0,0,93,29,11210,325,0,0,0,0,0,70253,3,0
0,0,0,0,50,29,11211,325,0,0,0,0,0,271211,3,0
0,0,0,0,65,29,11212,325,0,0,0,0,0,75872,3,0
0,0,0,0,33,29,11213,325,0,0,0,0,0,279882,3,0
0,0,0,0,40,0,11214,326,0,0,0,0,0,241671,3,0
3,0,0,0,37,4,11215,326,0,0,0,0,0,232363,3,0
0,0,0,0,33,5,11216,326,0,0,0,0,0,219693,3,0
1,0,0,0,4,6,11217,326,0,0,0,0,0,232119,3,0
11,0,0,1,10,12,11218,326,0,0,0,0,0,199434,3,0
2,0,0,0,34,13,11219,326,0,0,0,0,0,224158,3,0
5,0,0,0,13,15,11220,326,0,0,0,0,0,209297,4,0
1,0,0,0,18,16,11221,326,0,0,0,0,0,208574,5,0
3,0,0,0,53,18,11222,326,0,0,0,0,0,235973,2,0
20,1,0,1,19,24,11223,326,1,0,0,0,3,235410,5,0
14,0,0,1,19,26,11224,110374,0,0,0,0,1,180930,3,0
7,0,0,1,70,28,11225,326,0,0,0,0,0,264001,3,0
9,0,0,1,94,28,11226,326,0,0,0,0,0,212523,1,0
0,0,0,0,8,28,11227,326,0,0,0,0,0,240837,3,0
3,0,0,0,16,28,11228,326,0,0,0,0,0,243526,3,0
0,0,0,0,1,28,11229,326,0,0,0,0,0,234341,2,0
4,0,0,0,97,28,11230,326,0,0,0,0,0,216388,3,0
2,0,0,0,17,28,11231,326,1,0,0,0,2,225403,5,0
1,0,0,0,23,28,11232,326,0,0,0,0,0,192991,3,0
0,0,0,0,6,28,11233,326,0,0,0,0,0,212219,3,0
0,0,0,0,24,28,11234,326,0,0,0,0,0,258168,3,0
0,0,0,0,5,28,11235,326,0,0,0,0,0,260466,1,0
0,0,0,0,21,28,11236,326,0,0,0,0,0,227884,2,0
1,0,0,0,50,29,11237,326,0,0,0,0,0,238621,3,0
0,0,0,0,22,29,11238,326,0,0,0,0,0,252544,3,0
0,0,0,0,7,29,11239,326,0,0,0,0,0,244134,3,0
0,0,0,0,54,29,11240,326,0,0,0,0,0,265404,3,0
0,0,0,0,95,29,11241,326,0,0,0,0,0,279000,2,0
0,0,0,0,34,0,11242,327,0,0,0,0,0,190113,4,0
0,0,0,0,2,3,11243,327,0,0,0,0,0,198657,3,0
1,0,0,0,3,4,11244,327,0,0,0,0,0,201305,5,0
0,0,0,0,14,6,11245,327,0,0,0,0,0,232144,3,0
0,0,0,0,31,7,11246,106,0,0,0,0,0,212491,5,0
0,0,0,0,8,9,11247,327,0,0,0,0,0,216814,3,0
7,0,0,1,83,11,11248,327,1,0,0,0,1,234568,5,0
3,0,0,0,7,12,11249,327,0,0,0,0,0,229167,3,0
4,0,0,1,23,16,11250,327,0,0,0,0,0,261195,3,0
12,0,0,1,27,18,11251,327,0,0,0,0,1,216547,3,0
15,0,0,1,18,25,11252,189,0,0,0,0,0,192387,3,0
3,0,0,0,9,28,11253,1842,0,0,0,0,0,274616,3,0
5,0,0,1,18,28,11254,327,1,0,0,0,2,212814,5,0
1,0,0,0,10,28,11255,327,0,0,0,0,0,279485,3,0
0,0,0,0,20,28,11256,327,0,0,0,0,0,193945,3,0
0,0,0,0,30,28,11257,327,0,0,0,0,0,245370,3,0
2,0,0,0,91,28,11258,327,2,0,0,0,2,278999,5,0
1,0,0,0,6,28,11259,327,0,0,0,0,0,233053,3,0
0,0,0,0,22,29,11260,327,0,0,0,0,0,258478,3,0
1,0,0,0,53,29,11261,327,0,0,0,0,0,256033,3,0
0,0,0,0,4,29,11262,327,0,0,0,0,0,205939,3,0
0,0,0,0,79,29,11263,327,0,0,0,0,0,279616,3,0
1,0,0,0,15,29,11264,327,0,0,0,0,0,198784,3,0
0,0,0,0,5,29,11265,327,0,0,0,0,0,242919,3,0
0,0,0,0,77,29,11266,327,0,0,0,0,0,77201,3,0
0,0,0,0,19,29,11267,327,0,0,0,0,0,278997,3,0
0,0,0,0,1,0,11268,436,0,0,0,0,0,226300,3,0
6,0,0,1,79,3,11269,436,0,0,0,0,2,263810,3,0
1,0,0,0,44,4,11270,436,0,0,0,0,0,74295,3,0
0,0,0,0,15,6,11271,436,0,0,0,0,0,204639,3,0
0,0,0,0,19,7,11272,436,0,0,0,0,0,244486,3,0
3,0,0,0,5,9,11273,436,1,0,0,0,1,200746,5,0
1,0,0,0,6,11,11274,436,0,0,0,0,0,244114,3,0
4,0,0,1,7,12,11275,436,0,0,0,0,0,205678,3,0
6,0,0,1,22,16,11276,436,1,0,0,0,1,237055,5,0
5,0,0,1,10,18,11277,436,0,0,0,0,1,269456,3,0
19,1,0,1,17,25,11278,436,0,0,0,0,0,231652,3,0
1,0,0,0,35,28,11279,436,0,0,0,0,0,205201,3,0
1,0,0,0,9,28,11280,436,0,0,0,0,0,241771,3,0
0,0,0,0,61,28,11281,436,0,0,0,0,0,266474,3,0
0,0,0,0,29,28,11282,436,0,0,0,0,0,264066,3,0
0,0,0,0,54,28,11283,436,0,0,0,0,0,271089,3,0
3,0,0,0,14,28,11284,436,0,0,0,0,0,247122,3,0
2,0,0,0,70,28,11285,436,0,0,0,0,0,245770,3,0
0,0,0,0,94,28,11286,436,0,0,0,0,0,266688,3,0
0,0,0,0,26,28,11287,436,0,0,0,0,0,276946,4,0
4,0,0,1,11,28,11288,436,0,0,0,0,0,223154,3,0
0,0,0,0,74,28,11289,436,0,0,0,0,0,70552,3,0
0,0,0,0,84,28,11290,436,0,0,0,0,0,277436,3,0
0,0,0,0,77,29,11291,436,0,0,0,0,0,275258,3,0
0,0,0,0,4,29,11292,436,0,0,0,0,0,243244,3,0
0,0,0,0,13,0,11293,741,0,0,0,0,0,266358,3,0
0,0,0,0,17,3,11294,741,0,0,0,0,0,211739,3,0
1,0,0,0,89,4,11295,741,0,0,0,0,0,194077,1,0
2,0,0,0,2,6,11296,741,0,0,0,0,0,279928,2,0
0,0,0,0,11,7,11297,741,0,0,0,0,0,186651,2,0
0,0,0,0,18,9,11298,741,0,0,0,0,0,255776,2,0
0,0,0,0,16,11,11299,741,0,0,0,0,0,75118,3,0
0,0,0,0,25,12,11300,741,0,0,0,0,0,194932,3,0
2,0,0,0,12,16,11301,741,0,0,0,0,0,237560,3,0
6,0,0,1,10,18,11302,741,0,0,0,0,0,209782,3,0
7,0,0,1,81,25,11303,741,0,0,0,0,0,244628,2,0
2,0,0,0,22,28,11304,741,0,0,0,0,0,204370,3,0
8,0,0,1,9,28,11305,741,0,0,0,0,1,245437,2,0
1,0,0,0,6,28,11306,741,0,0,0,0,0,215574,3,0
0,0,0,0,27,28,11307,741,0,0,0,0,0,240055,3,0
0,0,0,0,21,28,11308,741,0,0,0,0,0,237553,1,0
0,0,0,0,7,28,11309,741,0,0,0,0,0,253463,2,0
0,0,0,0,3,28,11310,741,0,0,0,0,0,240333,3,0
0,0,0,0,14,28,11311,741,0,0,0,0,0,269836,3,0
4,0,0,1,8,28,11312,741,0,0,0,0,0,278159,2,0
4,0,0,1,5,28,11313,741,0,0,0,0,0,252807,3,0
0,0,0,0,58,28,11314,741,0,0,0,0,0,221367,3,0
0,0,0,0,4,28,11315,741,0,0,0,0,0,271676,3,0
0,0,0,0,77,29,11316,741,0,0,0,0,0,241688,2,0
0,0,0,0,34,29,11317,741,0,0,0,0,0,259153,3,0
0,0,0,0,20,29,11318,741,0,0,0,0,0,277670,3,0
0,0,0,0,88,29,11319,741,0,0,0,0,0,75520,3,0
0,0,0,0,91,29,11320,741,0,0,0,0,0,72274,3,0
0,0,0,0,1,0,11321,748,0,0,0,0,0,223175,3,0
2,0,0,0,18,3,11322,748,0,0,0,0,0,223134,3,0
0,0,0,0,37,4,11323,748,0,0,0,0,0,209232,3,0
3,0,0,0,4,6,11324,748,0,0,0,0,0,233097,3,0
1,0,0,0,16,7,11325,748,0,0,0,0,0,225775,3,0
1,0,0,0,6,9,11326,748,0,0,0,0,0,230042,3,0
6,0,0,1,10,11,11327,748,0,0,0,0,0,218745,2,0
3,0,0,0,11,12,11328,748,0,0,0,0,1,239045,5,0
3,0,0,0,7,16,11329,748,1,0,0,0,1,271219,4,0
7,0,0,1,21,18,11330,748,0,0,0,0,0,240040,3,0
10,0,0,1,9,25,11331,748,0,0,0,0,1,244685,3,0
1,0,0,0,13,28,11332,748,0,0,0,0,0,213388,3,0
2,0,0,0,17,28,11333,748,0,0,0,0,0,238569,2,0
0,0,0,0,5,28,11334,748,0,0,0,0,0,243271,3,0
0,0,0,0,28,28,11335,748,0,0,0,0,0,276392,3,0
0,0,0,0,45,28,11336,748,0,0,0,0,0,250879,3,0
7,0,0,1,14,28,11337,748,0,0,0,0,1,231745,3,0
8,0,0,1,8,28,11338,748,1,0,0,0,1,200713,5,0
0,0,0,0,22,28,11339,748,0,0,0,0,0,276393,3,0
0,0,0,0,3,28,11340,748,0,0,0,0,0,75146,3,0
0,0,0,0,96,28,11341,748,0,0,0,0,0,72417,3,0
0,0,0,0,20,28,11342,748,0,0,0,0,0,277884,3,0
0,0,0,0,66,28,11343,748,0,0,0,0,0,75764,3,0
0,0,0,0,16,0,11344,101014,0,0,0,0,0,235931,3,0
2,0,0,0,5,3,11345,101014,0,0,0,0,1,233926,2,0
0,0,0,0,27,4,11346,101014,0,0,0,0,0,240064,1,0
3,0,0,0,3,6,11347,101014,0,0,0,0,1,241710,3,0
0,0,0,0,6,7,11348,101014,0,0,0,0,0,207924,3,0
0,0,0,0,2,10,11349,101014,0,0,0,0,0,248854,2,0
4,0,0,1,26,12,11350,101014,0,0,0,0,0,241389,2,0
2,0,0,0,13,13,11351,101014,0,0,0,0,0,262411,3,0
2,0,0,0,8,15,11352,101014,0,0,0,0,1,220175,3,0
1,0,0,0,7,16,11353,101014,0,0,0,0,0,196318,3,0
21,1,0,1,9,25,11354,101014,0,0,0,0,0,223113,3,0
0,0,0,0,36,28,11355,101014,0,0,0,0,0,263571,3,0
0,0,0,0,20,28,11356,101014,0,0,0,0,0,255293,2,0
1,0,0,0,21,28,11357,101014,0,0,0,0,1,236629,3,0
1,0,0,0,42,28,11358,101014,0,0,0,0,0,223017,2,0
0,0,0,0,1,28,11359,101014,0,0,0,0,0,188524,3,0
7,0,0,1,25,28,11360,101014,0,0,0,0,0,234421,2,0
0,0,0,0,22,28,11361,101014,0,0,0,0,0,252470,3,0
5,0,0,1,23,28,11362,101014,0,0,0,0,0,215531,3,0
1,0,0,0,17,28,11363,101014,0,0,0,0,0,256306,3,0
0,0,0,0,18,28,11364,101014,0,0,0,0,0,233835,3,0
0,0,0,0,4,28,11365,101014,0,0,0,0,0,263583,3,0
3,0,0,0,77,28,11366,101014,0,0,0,0,0,262586,3,0
4,0,0,1,11,29,11367,101014,0,0,0,0,1,251381,2,0
0,0,0,0,98,29,11368,101014,0,0,0,0,0,275624,3,0
0,0,0,0,75,29,11369,101014,0,0,0,0,0,257071,3,0
0,0,0,0,15,29,11370,101014,0,0,0,0,0,70462,3,0
0,0,0,0,24,29,11371,101014,0,0,0,0,0,278853,3,0
0,0,0,0,39,0,11372,101016,0,0,0,0,0,236252,3,0
1,0,0,0,99,3,11373,101016,0,0,0,0,0,269237,3,0
0,0,0,0,24,4,11374,101016,0,0,0,0,0,70240,3,0
1,0,0,0,55,6,11375,101016,0,0,0,0,0,74506,3,0
0,0,0,0,23,7,11376,101016,0,0,0,0,0,277749,3,0
1,0,0,0,58,9,11377,101016,0,0,0,0,0,70937,3,0
1,0,0,0,8,11,11378,101016,0,0,0,0,0,263203,3,0
4,0,0,1,28,12,11379,101016,0,0,0,0,0,251151,3,0
1,0,0,0,80,16,11380,101016,0,0,0,0,0,258238,5,0
5,0,0,1,10,18,11381,101016,2,0,0,0,3,245364,5,0
8,0,0,1,11,25,11382,101016,0,0,0,0,1,259621,3,0
0,0,0,0,93,28,11383,101016,0,0,0,0,0,70722,5,0
5,0,0,1,17,28,11384,101016,0,0,0,0,1,70724,2,0
0,0,0,0,22,28,11385,101016,0,0,0,0,0,236468,3,0
1,0,0,0,21,28,11386,101016,0,0,0,0,0,263618,3,0
0,0,0,0,25,28,11387,101016,0,0,0,0,0,278388,3,0
1,0,0,0,60,28,11388,101016,0,0,0,0,0,70789,3,0
0,0,0,0,87,28,11389,101016,0,0,0,0,0,279724,3,0
0,0,0,0,91,28,11390,101016,0,0,0,0,0,74672,3,0
0,0,0,0,16,28,11391,101016,0,0,0,0,0,263621,3,0
2,0,0,1,5,28,11392,101016,0,0,0,0,0,239550,3,0
0,0,0,0,25,0,11393,101020,0,0,0,0,0,240856,3,0
0,0,0,0,11,3,11394,101020,0,0,0,0,0,263808,3,0
0,0,0,0,17,4,11395,101020,0,0,0,0,0,209840,3,0
1,0,0,0,3,6,11396,101020,0,0,0,0,0,234716,3,0
0,0,0,0,23,7,11397,101020,0,0,0,0,0,201041,3,0
1,0,0,0,10,9,11398,101020,0,0,0,0,0,198220,3,0
3,0,0,1,8,11,11399,101020,0,0,0,0,0,254296,3,0
3,0,0,1,28,12,11400,101020,0,0,0,0,0,228283,3,0
3,0,0,1,20,16,11401,101020,0,0,0,0,0,216749,3,0
8,0,0,1,7,18,11402,101020,0,0,0,0,0,224890,3,0
9,0,0,1,9,25,11403,101020,1,0,0,0,2,227573,4,0
0,0,0,0,79,28,11404,101020,0,0,0,0,0,248812,3,0
0,0,0,0,77,28,11405,101020,0,0,0,0,0,248814,3,0
0,0,0,0,5,28,11406,101020,0,0,0,0,0,243549,3,0
1,0,0,0,54,28,11407,101020,0,0,0,0,0,271754,3,0
0,0,0,0,1,28,11408,101020,0,0,0,0,0,223174,5,0
2,0,0,0,99,28,11409,101020,0,0,0,0,0,274549,3,0
1,0,0,0,6,28,11410,101020,0,0,0,0,0,241793,3,0
2,0,0,0,33,28,11411,101020,0,0,0,0,0,125871,3,0
1,0,0,0,4,28,11412,101020,0,0,0,0,0,240409,1,0
5,0,0,1,13,28,11413,101020,0,0,0,0,0,203736,3,0
0,0,0,0,16,28,11414,101020,0,0,0,0,0,279503,3,0
0,0,0,0,26,28,11415,101020,0,0,0,0,0,274548,3,0
0,0,0,0,90,29,11416,101020,0,0,0,0,0,255693,3,0
0,0,0,0,95,29,11417,101020,0,0,0,0,0,72415,3,0
0,0,0,0,97,0,11418,101026,0,0,0,0,0,232007,4,0
2,0,0,0,4,4,11419,101026,0,0,0,0,0,266794,1,0
1,0,0,0,5,5,11420,101026,0,0,0,0,0,72887,3,0
1,0,0,0,26,6,11421,101026,0,0,0,0,0,262709,3,0
0,0,0,0,77,12,11422,101026,0,0,0,0,0,72889,3,0
0,0,0,0,16,13,11423,101026,0,0,0,0,0,72888,2,0
2,0,0,0,94,15,11424,101026,0,0,0,0,0,247247,3,0
1,0,0,0,66,16,11425,101026,0,0,0,0,0,73563,3,0
5,0,0,1,43,18,11426,101026,0,0,0,0,0,255109,3,0
13,0,0,1,79,24,11427,112172,0,0,0,0,2,73398,3,0
7,0,0,1,11,26,11428,101026,0,0,0,0,0,73864,3,0
1,0,0,0,19,28,11429,101026,0,0,0,0,0,76803,5,0
3,0,0,0,8,28,11430,101026,1,0,0,0,1,238587,4,0
1,0,0,0,21,28,11431,101026,0,0,0,0,0,239706,3,0
2,0,0,0,22,28,11432,101026,0,0,0,0,1,204451,3,0
0,0,0,0,1,28,11433,101026,0,0,0,0,0,260409,3,0
2,0,0,0,7,28,11434,101026,0,0,0,0,0,266312,3,0
2,0,0,0,12,28,11435,101026,0,0,0,0,0,189930,3,0
4,0,0,1,9,28,11436,101026,0,0,0,0,0,232329,3,0
4,0,0,1,20,28,11437,101026,0,0,0,0,0,269899,3,0
2,0,0,0,6,28,11438,101026,1,0,0,0,1,74758,5,0
1,0,0,0,24,28,11439,101026,0,0,0,0,0,177373,3,0
0,0,0,0,30,28,11440,101026,0,0,0,0,0,238660,3,0
1,0,0,0,23,29,11441,101026,0,0,0,0,0,264000,3,0
0,0,0,0,12,0,11442,101028,0,0,0,0,0,277559,3,0
0,0,0,0,2,3,11443,101028,0,0,0,0,0,199683,3,0
1,0,0,0,3,4,11444,101028,0,0,0,0,0,245092,3,0
1,0,0,0,4,6,11445,101028,0,0,0,0,0,213064,3,0
2,0,0,0,88,7,11446,101028,0,0,0,0,0,247159,3,0
1,0,0,0,8,9,11447,101028,0,0,0,0,0,277982,3,0
2,0,0,0,6,11,11448,101028,0,0,0,0,0,245535,2,0
11,0,0,1,98,12,11449,101028,0,0,0,0,3,226295,3,0
3,0,0,1,77,16,11450,101028,0,0,0,0,1,255257,3,0
1,0,0,0,14,18,11451,101028,0,0,0,0,0,236893,3,0
4,0,0,1,10,25,11452,101028,0,0,0,0,0,215965,3,0
4,0,0,1,5,28,11453,101028,0,0,0,0,1,229176,4,0
2,0,0,0,7,28,11454,101028,0,0,0,0,0,273888,3,0
0,0,0,0,17,28,11455,101028,0,0,0,0,0,270894,3,0
1,0,0,0,22,28,11456,101028,1,0,0,0,1,259164,4,0
0,0,0,0,34,28,11457,101028,0,0,0,0,0,279111,3,0
1,0,0,0,15,28,11458,101028,0,0,0,0,0,271718,2,0
0,0,0,0,27,28,11459,101028,0,0,0,0,0,278070,1,0
3,0,0,1,11,28,11460,101028,0,0,0,0,3,73358,2,0
0,0,0,0,16,28,11461,101028,0,0,0,0,0,267566,3,0
0,0,0,0,31,28,11462,101028,0,0,0,0,0,276176,3,0
1,0,0,0,95,28,11463,101028,1,0,0,0,1,75914,4,0
0,0,0,0,23,28,11464,101028,0,0,0,0,0,76907,3,0
0,0,0,0,78,29,11465,101028,0,0,0,0,0,75913,3,0
0,0,0,0,27,0,11466,101033,0,0,0,0,0,201112,3,0
0,0,0,0,24,3,11467,101033,0,0,0,0,0,256695,3,0
1,0,0,0,5,4,11468,101033,0,0,0,0,0,245355,3,0
2,0,0,0,4,6,11469,101033,0,0,0,0,0,258777,2,0
0,0,0,0,12,7,11470,101033,0,0,0,0,0,224885,3,0
3,0,0,0,16,10,11471,101033,0,0,0,0,0,244709,3,0
4,0,0,1,18,12,11472,101033,0,0,0,0,0,257821,4,0
0,0,0,0,77,13,11473,101033,0,0,0,0,0,253491,2,0
4,0,0,1,8,15,11474,101033,0,0,0,0,0,73437,3,0
3,0,0,0,10,16,11475,101033,0,0,0,0,0,223136,3,0
9,0,0,1,99,25,11476,101033,0,0,0,0,0,251260,3,0
1,0,0,0,11,28,11477,101033,0,0,0,0,0,247086,3,0
4,0,0,1,9,28,11478,101033,0,0,0,0,0,190593,3,0
2,0,0,0,20,28,11479,101033,0,0,0,0,0,212269,3,0
0,0,0,0,33,28,11480,101033,0,0,0,0,0,70329,3,0
0,0,0,0,1,28,11481,101033,0,0,0,0,0,278024,3,0
6,0,0,1,22,28,11482,101033,0,0,0,0,3,230624,3,0
1,0,0,0,28,28,11483,101033,0,0,0,0,0,237380,3,0
1,0,0,0,91,28,11484,101033,1,0,0,0,1,74402,3,0
2,0,0,0,35,28,11485,101033,0,0,0,0,0,264485,3,0
0,0,0,0,42,28,11486,101033,0,0,0,0,0,266731,3,0
0,0,0,0,3,28,11487,101033,0,0,0,0,0,228918,3,0
0,0,0,0,26,28,11488,101033,0,0,0,0,0,264710,3,0
1,0,0,0,7,29,11489,101033,0,0,0,0,0,268678,3,0
0,0,0,0,15,29,11490,101033,0,0,0,0,0,73312,3,0
0,0,0,0,43,29,11491,101033,0,0,0,0,0,78134,3,0
0,0,0,0,17,29,11492,101033,0,0,0,0,0,78026,3,0
0,0,0,0,1,0,11493,101037,0,0,0,0,0,252799,3,0
0,0,0,0,37,3,11494,101037,0,0,0,0,0,277217,5,0
0,0,0,0,4,4,11495,101037,0,0,0,0,0,245710,2,0
3,0,0,1,2,6,11496,101037,0,0,0,0,0,277568,3,0
1,0,0,0,5,7,11497,101037,0,0,0,0,1,212045,5,0
6,0,0,1,10,9,11498,101037,1,0,0,0,2,275691,5,0
0,0,0,0,6,11,11499,101037,0,0,0,0,0,258040,3,0
3,0,0,1,19,12,11500,101037,0,0,0,0,0,210372,3,0
3,0,0,1,28,16,11501,101037,1,0,0,0,2,225956,5,0
3,0,0,1,8,18,11502,101037,0,0,0,0,0,277627,5,0
19,1,0,1,9,25,11503,101037,2,0,0,0,4,215323,5,0
1,0,0,0,15,28,11504,101037,0,0,0,0,0,269510,3,0
0,0,0,0,7,28,11505,101037,0,0,0,0,0,231777,3,0
3,0,0,1,77,28,11506,101037,0,0,0,0,2,277626,4,0
2,0,0,0,3,28,11507,101037,0,0,0,0,1,263021,3,0
0,0,0,0,30,28,11508,101037,0,0,0,0,0,258390,3,0
1,0,0,0,20,28,11509,101037,0,0,0,0,0,235717,3,0
0,0,0,0,54,28,11510,101037,0,0,0,0,0,275690,5,0
0,0,0,0,27,28,11511,101037,0,0,0,0,0,277219,3,0
0,0,0,0,18,28,11512,101037,0,0,0,0,0,73936,3,0
0,0,0,0,45,28,11513,101037,0,0,0,0,0,75205,2,0
2,0,0,0,17,28,11514,101037,1,0,0,0,1,70241,5,0
0,0,0,0,35,0,11515,101041,0,0,0,0,0,223709,3,0
1,0,0,0,7,3,11516,101041,0,0,0,0,0,252716,3,0
2,0,0,0,27,4,11517,101041,0,0,0,0,0,219950,3,0
4,0,0,1,26,6,11518,101041,0,0,0,0,0,211250,3,0
1,0,0,0,3,7,11519,101041,0,0,0,0,0,223045,2,0
0,0,0,0,12,9,11520,101041,0,0,0,0,0,240351,3,0
1,0,0,0,8,11,11521,101041,0,0,0,0,0,229247,2,0
5,0,0,1,55,12,11522,101041,0,0,0,0,0,189561,2,0
4,0,0,1,24,16,11523,101041,0,0,0,0,0,210212,3,0
2,0,0,0,80,18,11524,101041,0,0,0,0,0,243914,3,0
12,0,0,1,9,25,11525,101041,0,0,0,0,0,230800,3,0
2,0,0,0,11,28,11526,101041,0,0,0,0,0,209503,3,0
0,0,0,0,90,28,11527,101041,0,0,0,0,0,70938,3,0
0,0,0,0,44,28,11528,101041,0,0,0,0,0,236458,3,0
0,0,0,0,23,28,11529,101041,0,0,0,0,0,235760,2,0
0,0,0,0,13,28,11530,101041,0,0,0,0,0,234669,3,0
0,0,0,0,30,28,11531,101041,0,0,0,0,0,200754,3,0
2,0,0,0,17,28,11532,101041,0,0,0,0,0,204372,2,0
1,0,0,0,14,28,11533,101041,0,0,0,0,0,233643,2,0
0,0,0,0,58,28,11534,101041,0,0,0,0,0,202356,2,0
0,0,0,0,15,28,11535,101041,0,0,0,0,0,260302,3,0
0,0,0,0,10,28,11536,101041,0,0,0,0,0,205351,2,0
0,0,0,0,53,28,11537,101041,0,0,0,0,0,73963,2,0
0,0,0,0,21,29,11538,101041,0,0,0,0,0,275071,3,0
4,0,0,1,46,29,11539,101041,0,0,0,0,0,74220,1,0
1,0,0,0,22,29,11540,101041,0,0,0,0,0,224359,1,0
0,0,0,0,69,29,11541,101041,0,0,0,0,0,269190,3,0
0,0,0,0,25,29,11542,101041,0,0,0,0,0,70464,2,0
0,0,0,0,66,29,11543,101041,0,0,0,0,0,279895,3,0
0,0,0,0,71,0,11544,110776,0,0,0,0,0,250897,3,0
0,0,0,0,27,3,11545,110776,0,0,0,0,0,260109,3,0
2,0,0,0,4,4,11546,110776,0,0,0,0,0,252753,3,0
0,0,0,0,36,6,11547,110776,0,0,0,0,0,234226,3,0
0,0,0,0,22,7,11548,110776,0,0,0,0,0,243602,3,0
4,0,0,1,10,9,11549,110776,0,0,0,0,0,252508,3,0
1,0,0,0,20,11,11550,110776,0,0,0,0,1,221000,3,0
5,0,0,1,18,12,11551,110776,0,0,0,0,0,246562,5,0
2,0,0,0,11,16,11552,110776,0,0,0,0,0,256047,3,0
7,0,0,1,44,18,11553,110776,1,0,0,0,2,211061,5,0
8,0,0,1,77,25,11554,110776,0,0,0,0,0,233732,3,0
2,0,0,0,19,28,11555,110776,0,0,0,0,0,211068,3,0
3,0,0,0,9,28,11556,110776,0,0,0,0,0,250807,2,0
3,0,0,0,17,28,11557,110776,0,0,0,0,0,263020,3,0
1,0,0,0,5,28,11558,110776,0,0,0,0,0,224489,3,0
0,0,0,0,1,28,11559,110776,0,0,0,0,0,207683,3,0
4,0,0,1,21,28,11560,110776,1,0,0,0,1,224540,4,0
2,0,0,0,8,28,11561,110776,0,0,0,0,0,224488,1,0
0,0,0,0,6,28,11562,110776,0,0,0,0,0,234173,3,0
0,0,0,0,25,28,11563,110776,0,0,0,0,0,264272,4,0
0,0,0,0,51,28,11564,110776,0,0,0,0,0,263652,4,0
0,0,0,0,43,28,11565,110776,0,0,0,0,0,264210,3,0
